Movie_Id,Movie_Title,Genres,Genres_id,language,popularity,release_date,runtime,status,vote_average,vote_count
2698,Evan Almighty,"Fantasy,Comedy,Family",315,English,27.082182,09/06/2007,96,Released,5.3,1151
9021,"The Santa,Clause 2","Fantasy,Comedy,Family",315,English,14.646884,31/10/2002,104,Released,5.5,297
4244,The Kid,"Fantasy,Comedy,Family",315,English,18.281798,07/07/2000,104,Released,6,238
8839,Casper,"Fantasy,Comedy,Family",315,English,19.830132,26/05/1995,100,Released,6,1019
888,The Flintstones,"Fantasy,Comedy,Family",315,English,28.964162,26/05/1994,91,Released,5,543
3587,Bogus,"Fantasy,Comedy,Family",315,English,3.379454,06/09/1996,110,Released,5.4,44
11283,Nanny McPhee,"Fantasy,Comedy,Family",315,English,24.356483,21/10/2005,97,Released,6.4,711
1832,Dogma,"Fantasy,Comedy,Adventure",316,English,14.543435,12/11/1999,130,Released,6.8,823
228161,Home,"Fantasy,Comedy,Animation,Science Fiction,Family",317,English,63.473086,18/03/2015,94,Released,6.8,1519
9647,Scrooged,"Fantasy,Comedy,Drama",318,English,21.620317,22/11/1988,101,Released,6.7,390
16300,Down to Earth,"Fantasy,Comedy,Science Fiction,Romance",319,English,9.166658,16/02/2001,87,Released,4.9,95
10208,Muppets from Space,"Fantasy,Comedy,Science Fiction,Family",320,English,6.589193,14/07/1999,87,Released,5.8,92
11687,The Visitors,"Fantasy,Comedy,Science Fiction",321,French,8.893676,27/01/1993,107,Released,7.1,420
310,Bruce Almighty,"Fantasy,Comedy",322,English,109.684788,23/05/2003,101,Released,6.4,3012
9374,Death Becomes Her,"Fantasy,Comedy",322,English,29.498304,30/07/1992,104,Released,6.3,636
4011,Beetlejuice,"Fantasy,Comedy",322,English,58.553213,29/02/1988,92,Released,7.1,1444
37718,The Muse,"Fantasy,Comedy",322,English,2.857936,27/08/1999,97,Released,5.3,31
49730,Red Riding Hood,"Fantasy,Thriller,Horror",323,English,45.151657,11/03/2011,100,Released,5.6,922
47327,Drive Angry,"Fantasy,Thriller,Action,Crime",324,English,30.387148,24/02/2011,105,Released,5.3,600
50037,Beyond the Black Rainbow,"Fantasy,Science Fiction,Horror",325,English,7.717237,03/12/2010,110,Released,5.7,77
241259,Alice Through the Looking Glass,Fantasy,326,English,56.268916,25/05/2016,113,Released,6.5,1725
205584,Gods of Egypt,Fantasy,326,English,56.257249,25/02/2016,127,Released,5.3,1277
10395,Wolf,Fantasy,326,English,13.758526,17/06/1994,125,Released,6,216
8840,DragonHeart,Fantasy,326,English,31.791979,31/05/1996,103,Released,6.4,535
848,Dragonslayer,Fantasy,326,English,3.258422,26/06/1981,108,Released,6.5,67
14517,Mirrormask,Fantasy,326,English,7.758188,25/01/2005,101,Released,6.6,102
59981,Legends of Oz: Dorothy's Return,"Animation,Music,Family",327,English,6.682006,13/06/2013,88,Released,5.9,43
49948,Fantasia 2000,"Animation,Family,Music",328,English,14.530946,17/12/1999,74,Released,7,292
756,Fantasia,"Animation,Family,Music",328,English,32.875469,13/11/1940,124,Released,7.2,808
20653,Roadside Romeo,"Animation,Family,Foreign",329,English,0.253595,24/10/2008,93,Released,6.7,3
41513,The Smurfs,"Animation,Family,Adventure,Comedy,Fantasy",330,English,36.65422,29/07/2011,103,Released,5.5,1179
49013,Cars 2,"Animation,Family,Adventure,Comedy",331,English,49.98659,11/06/2011,106,Released,5.8,2033
13053,Bolt,"Animation,Family,Adventure,Comedy",331,English,41.845878,21/11/2008,98,Released,6.3,1750
15512,Monsters vs Aliens,"Animation,Family,Adventure,Science Fiction",332,English,36.167578,19/03/2009,94,Released,6,1423
10865,Atlantis: The Lost Empire,"Animation,Family,Adventure,Science Fiction",332,English,51.548589,02/06/2001,95,Released,6.7,1224
10674,Mulan,"Animation,Family,Adventure",333,English,67.427755,18/06/1998,88,Released,7.6,2008
77951,Walking With Dinosaurs,"Animation,Family,Adventure",333,English,10.088006,18/12/2013,87,Released,5.2,133
14175,Valiant,"Animation,Family,Adventure",333,English,14.051852,25/03/2005,76,Released,5.2,235
18975,The Adventures of Pinocchio,"Animation,Family,Fantasy",334,English,6.718497,26/07/1996,90,Released,5,54
26963,The Secret of Kells,"Animation,Family,Fantasy",334,English,10.621353,09/02/2009,75,Released,7.3,181
173931,Legend of a Rabbit,"Animation,Family,Action,Adventure,Comedy",335,Mandarin,0.738652,01/01/2011,89,Released,3,3
13187,"a,Charlie Brown,Christmas","Animation,Family,Comedy,TV Movie",336,English,8.701183,09/12/1965,25,Released,7.5,153
812,Aladdin,"Animation,Family,Comedy,Adventure,Fantasy,Romance",337,English,92.982009,25/11/1992,90,Released,7.4,3416
950,Ice Age: The Meltdown,"Animation,Family,Comedy,Adventure",338,English,85.115058,23/03/2006,91,Released,6.5,2951
10193,Toy Story 3,"Animation,Family,Comedy",339,English,59.995418,16/06/2010,103,Released,7.6,4597
109451,"Cloudy with a,Chance of Meatballs 2","Animation,Family,Comedy",339,English,41.247402,26/09/2013,95,Released,6.4,915
9982,Chicken Little,"Animation,Family,Comedy",339,English,47.973995,04/11/2005,81,Released,5.6,944
50135,Animals United,"Animation,Family,Comedy",339,German,8.010046,07/10/2010,93,Released,5.5,90
16508,Doug's 1st Movie,"Animation,Family,Comedy",339,English,1.88484,26/03/1999,77,Released,5.4,22
38757,Tangled,"Animation,Family",340,English,48.681969,24/11/2010,100,Released,7.4,3330
62211,Monsters University,"Animation,Family",340,English,89.186492,20/06/2013,104,Released,7,3528
10681,WALL·E,"Animation,Family",340,English,66.390712,22/06/2008,98,Released,7.8,6296
49444,Kung Fu Panda 2,"Animation,Family",340,English,51.247321,25/05/2011,91,Released,6.7,1880
80321,Madagascar 3: Europe's Most Wanted,"Animation,Family",340,English,44.989192,06/06/2012,93,Released,6.4,1808
77950,Turbo,"Animation,Family",340,English,44.765377,11/07/2013,96,Released,6.1,1074
10567,Dinosaur,"Animation,Family",340,English,26.548594,19/05/2000,82,Released,6.2,542
13700,Home on the Range,"Animation,Family",340,English,19.625972,02/04/2004,76,Released,5.7,389
12,Finding Nemo,"Animation,Family",340,English,85.688789,30/05/2003,100,Released,7.6,6122
11544,Lilo & Stitch,"Animation,Family",340,English,55.659988,21/06/2002,85,Released,7.1,1314
328111,The Secret Life of Pets,"Animation,Family",340,English,31.482872,18/06/2016,87,Released,5.9,3462
20352,Despicable Me,"Animation,Family",340,English,113.858273,08/07/2010,95,Released,7.1,6478
14836,Coraline,"Animation,Family",340,English,51.146047,05/02/2009,100,Released,7.3,1386
9444,Anastasia,"Animation,Family",340,English,45.565918,20/11/1997,94,Released,7.4,1432
10895,Pinocchio,"Animation,Family",340,English,46.007991,23/02/1940,88,Released,6.9,1355
11802,"Space,Chimps","Animation,Family",340,English,6.293217,17/07/2008,81,Released,5.2,99
12429,Ponyo,"Animation,Family",340,Japanese,39.58676,19/07/2008,100,Released,7.5,926
51162,Winnie the Pooh,"Animation,Family",340,English,19.143721,13/04/2011,63,Released,6.8,258
14444,The Rugrats Movie,"Animation,Family",340,English,7.981116,20/11/1998,79,Released,5.7,147
20694,Rugrats Go Wild,"Animation,Family",340,English,8.255708,13/06/2003,84,Released,5.6,61
49953,A Turtle's Tale: Sammy's Adventures,"Animation,Family",340,English,15.805449,03/08/2010,88,Released,5.6,151
15655,The Tigger Movie,"Animation,Family",340,English,9.829859,11/02/2000,77,Released,6.3,143
13682,Pooh's Heffalump Movie,"Animation,Family",340,English,9.03154,11/02/2005,68,Released,6.4,88
10800,Dragon Hunters,"Animation,Family",340,French,8.884405,19/03/2008,80,Released,6.5,129
17710,Hey Arnold! The Movie,"Animation,Family",340,English,5.856363,28/06/2002,76,Released,5.6,62
153158,Underdogs,"Animation,Adventure,Romance",341,Spanish,14.866351,18/07/2013,106,Released,6,122
116711,Epic,"Animation,Adventure,Family,Fantasy",342,English,36.711378,15/05/2013,102,Released,6.4,1121
41216,Legend of the Guardians: The Owls of Ga'Hoole,"Animation,Adventure,Family,Fantasy",342,English,37.321848,10/07/2010,97,Released,6.5,703
72197,The Pirates! In an Adventure with Scientists!,"Animation,Adventure,Family,Comedy",343,English,23.700759,12/03/2012,88,Released,6.4,374
109445,Frozen,"Animation,Adventure,Family",344,English,165.125366,27/11/2013,102,Released,7.3,5295
82703,Mr. Peabody & Sherman,"Animation,Adventure,Family",344,English,38.73494,07/02/2014,92,Released,6.7,843
14317,The Wild Thornberrys Movie,"Animation,Adventure,Family",344,English,5.784661,20/12/2002,85,Released,5.8,44
172391,Khumba,"Animation,Adventure,Family",344,English,6.459787,18/07/2013,85,Released,5.8,72
12144,The Land Before Time,"Animation,Adventure,Family",344,English,28.670193,18/11/1988,69,Released,7,640
62177,Brave,"Animation,Adventure,Comedy,Family,Action,Fantasy",345,English,125.114374,21/06/2012,93,Released,6.7,4641
172385,Rio 2,"Animation,Adventure,Comedy,Family",346,English,42.40024,19/03/2014,102,Released,6.3,978
46195,Rio,"Animation,Adventure,Comedy,Family",346,English,46.200042,03/04/2011,96,Released,6.5,2166
920,Cars,"Animation,Adventure,Comedy,Family",346,English,82.643036,08/06/2006,117,Released,6.6,3877
228165,The SpongeBob Movie: Sponge Out of Water,"Animation,Adventure,Comedy,Family",346,English,36.952268,05/02/2015,93,Released,5.8,719
10137,Stuart Little,"Animation,Fantasy,Family,Comedy",347,English,30.475297,17/12/1999,84,Released,5.8,959
8953,Steamboy,"Animation,Fantasy,Science Fiction",348,Japanese,9.129808,17/07/2004,126,Released,6.4,102
164372,The Snow Queen,"Animation,Fantasy",349,Russian,5.33861,11/10/2012,76,Released,5.1,47
24034,Teacher's Pet,"Animation,Drama,Family,Music",350,English,1.374409,16/01/2004,74,Released,5.5,2
16110,Thomas and the Magic Railroad,"Animation,Drama,Family,Science Fiction",351,English,1.916351,26/07/2000,85,Released,4.6,8
3170,Bambi,"Animation,Drama,Family",352,English,47.651878,14/08/1942,70,Released,6.8,1405
17979,"a,Christmas Carol","Animation,Drama",353,English,39.744242,04/11/2009,96,Released,6.6,1095
2011,Persepolis,"Animation,Drama",353,French,24.281951,23/05/2007,95,Released,7.7,450
16577,Astro Boy,"Animation,Action,Family,Science Fiction",354,English,24.857079,15/10/2009,94,Released,6.1,409
38055,Megamind,"Animation,Action,Comedy,Family,Science Fiction",355,English,68.757242,28/10/2010,95,Released,6.7,1918
10555,Shark Tale,"Animation,Action,Comedy,Family",356,English,47.094369,20/09/2004,90,Released,5.8,1557
116977,Foodfight!,"Animation,Action,Comedy,Family",356,English,5.258726,15/06/2012,87,Released,2.3,28
7450,Titan A.E.,"Animation,Action,Science Fiction,Family,Adventure",357,English,14.44381,16/06/2000,94,Released,6.3,313
9473,"South Park: Bigger, Longer & Uncut","Animation,Comedy,Music",358,English,27.197799,30/06/1999,81,Released,7.1,893
24662,Cats Don't Dance,"Animation,Comedy,Family,Music",359,English,4.098444,26/03/1997,75,Released,7.1,24
14160,Up,"Animation,Comedy,Family,Adventure",360,English,92.201962,13/05/2009,96,Released,7.7,6870
8355,Ice Age: Dawn of the Dinosaurs,"Animation,Comedy,Family,Adventure",360,English,69.457898,29/06/2009,94,Released,6.5,2271
425,Ice Age,"Animation,Comedy,Family,Adventure",360,English,99.561972,10/03/2002,81,Released,7.1,3857
227783,The Nut Job,"Animation,Comedy,Family,Adventure",360,English,18.568021,17/01/2014,85,Released,5.5,319
5393,Happily N'Ever After,"Animation,Comedy,Family,Fantasy,Science Fiction",361,English,10.410933,14/09/2006,75,Released,4.6,104
2062,Ratatouille,"Animation,Comedy,Family,Fantasy",362,English,65.677399,22/06/2007,111,Released,7.5,4369
76492,Hotel Transylvania,"Animation,Comedy,Family,Fantasy",362,English,56.257411,20/09/2012,91,Released,6.8,2566
9297,Monster House,"Animation,Comedy,Family,Fantasy",362,English,36.368839,21/07/2006,91,Released,6.3,874
170687,The Boxtrolls,"Animation,Comedy,Family,Fantasy",362,English,30.656345,10/09/2014,97,Released,6.6,668
44896,Rango,"Animation,Comedy,Family,Western,Adventure",363,English,29.91353,02/03/2011,107,Released,6.6,2051
9928,Robots,"Animation,Comedy,Family,Science Fiction",364,English,29.558157,10/03/2005,91,Released,6,1333
65759,Happy Feet Two,"Animation,Comedy,Family",365,English,17.7735,17/11/2011,100,Released,5.8,373
585,"Monsters, Inc.","Animation,Comedy,Family",365,English,106.815545,01/11/2001,92,Released,7.5,5996
9408,Surf's Up,"Animation,Comedy,Family",365,English,23.230851,08/06/2007,85,Released,5.9,601
863,Toy Story 2,"Animation,Comedy,Family",365,English,73.575118,30/10/1999,92,Released,7.3,3806
22794,"Cloudy with a,Chance of Meatballs","Animation,Comedy,Family",365,English,46.781182,17/09/2009,90,Released,6.5,1747
159824,Hotel Transylvania 2,"Animation,Comedy,Family",365,English,61.692197,21/09/2015,89,Released,6.7,1497
10715,Looney Tunes: Back in Action,"Animation,Comedy,Family",365,English,16.715631,14/11/2003,90,Released,5.6,297
93456,Despicable Me 2,"Animation,Comedy,Family",365,English,136.886704,25/06/2013,98,Released,7,4637
35,The Simpsons Movie,"Animation,Comedy,Family",365,English,46.875375,25/07/2007,87,Released,6.9,2264
50359,Hop,"Animation,Comedy,Family",365,English,16.791058,30/03/2011,95,Released,5.5,331
9513,Garfield: A Tail of Two Kitties,"Animation,Comedy,Family",365,English,16.930969,15/06/2006,78,Released,5.1,464
175574,Free Birds,"Animation,Comedy,Family",365,English,14.414937,30/10/2013,91,Released,5.7,254
9907,Barnyard,"Animation,Comedy,Family",365,English,10.430832,04/08/2006,90,Released,5.3,225
8920,Garfield,"Animation,Comedy,Family",365,English,17.667826,10/06/2004,80,Released,5.2,820
7443,Chicken Run,"Animation,Comedy,Family",365,English,31.789029,21/06/2000,84,Released,6.5,1150
62214,Frankenweenie,"Animation,Comedy,Family",365,English,27.908783,04/10/2012,87,Released,6.6,932
862,Toy Story,"Animation,Comedy,Family",365,English,73.640445,30/10/1995,81,Released,7.7,5269
11836,The SpongeBob SquarePants Movie,"Animation,Comedy,Family",365,English,27.870755,14/11/2004,87,Released,6.7,574
40688,Meet the Deedles,"Animation,Comedy,Family",365,English,2.353441,27/03/1998,93,Released,4.1,19
10982,Hoodwinked!,"Animation,Comedy,Family",365,English,23.980329,16/12/2005,80,Released,5.9,479
68179,Escape from Planet Earth,"Animation,Comedy,Adventure,Family,Science Fiction",366,English,18.14218,14/02/2013,89,Released,5.7,332
57800,Ice Age: Continental Drift,"Animation,Comedy,Adventure,Family",367,English,65.229868,26/06/2012,88,Released,6.2,2672
291270,Anomalisa,"Animation,Comedy,Drama,Romance",368,English,21.024346,30/12/2015,90,Released,7,459
2300,Space Jam,"Animation,Comedy,Drama,Family,Fantasy",369,English,36.125715,15/11/1996,88,Released,6.5,1288
126319,Ernest & Celestine,"Animation,Comedy,Drama,Family",370,French,11.103202,12/12/2012,78,Released,7.6,142
52032,My Dog Tulip,"Animation,Comedy,Drama",371,English,1.170257,01/01/2009,83,Released,7.6,9
9836,Happy Feet,"Animation,Comedy",372,English,37.272385,16/11/2006,108,Released,5.9,1410
3179,Beavis and Butt-Head Do America,"Animation,Comedy",372,English,12.60629,15/12/1996,81,Released,6.5,168
13158,"Aqua Teen Hunger Force,Colon Movie Film for Theaters","Animation,Comedy",372,English,1.453146,13/04/2007,86,Released,6.5,35
3509,A Scanner Darkly,"Animation,Science Fiction,Thriller",373,English,26.093043,25/05/2006,100,Released,6.8,532
192577,"Space Pirate,Captain Harlock","Animation,Science Fiction",374,Japanese,14.726338,07/09/2013,115,Released,6.5,356
11827,Heavy Metal,"Animation,Science Fiction",374,English,12.928269,07/08/1981,90,Released,6.2,148
52010,"Ultramarines: A Warhammer 40,000 Movie","Animation,Science Fiction",374,English,3.891186,10/12/2010,76,Released,5.2,27
227973,The Peanuts Movie,Animation,375,English,34.308098,05/11/2015,88,Released,6.5,604
239897,Dwegons,Animation,375,English,0.485405,24/01/2014,98,Released,0.5,1
10197,Nine,"Drama,Music,Romance",376,English,9.357734,03/12/2009,112,Released,5.1,165
82695,Les miserables,"Drama,Music,Romance",376,English,48.356214,18/12/2012,157,Released,7.1,1884
824,Moulin Rouge!,"Drama,Music,Romance",376,English,57.374341,09/03/2001,127,Released,7.4,1300
69,Walk the Line,"Drama,Music,Romance",376,English,35.580032,13/09/2005,136,Released,7.3,718
12637,"New York, New York","Drama,Music,Romance",376,English,3.876242,21/06/1977,155,Released,6.1,67
25196,Crazy Heart,"Drama,Music,Romance",376,English,17.697042,16/12/2009,112,Released,6.8,274
16323,The Rose,"Drama,Music,Romance",376,English,7.000949,07/11/1979,125,Released,6.8,28
535,Flashdance,"Drama,Music,Romance",376,English,18.422323,14/04/1983,95,Released,6.1,302
29463,Krush Groove,"Drama,Music,Romance",376,English,0.720091,25/10/1985,97,Released,7,11
43839,Alexander's Ragtime Band,"Drama,Music,Romance",376,English,0.483974,24/05/1938,106,Released,4.8,6
301351,We Are Your Friends,"Drama,Music,Romance",376,English,28.819424,26/08/2015,96,Released,6.3,658
23655,Groove,"Drama,Music,Romance",376,English,1.09454,08/06/2000,86,Released,5.6,6
65203,The Broadway Melody,"Drama,Music,Romance",376,English,0.968865,08/02/1929,100,Released,5,19
5723,Once,"Drama,Music,Romance",376,English,19.052179,23/03/2007,85,Released,7.3,453
34099,Brave New Girl,"Drama,Music,Family",377,English,0.18094,25/04/2004,120,Released,3.7,3
16858,All That Jazz,"Drama,Music",378,English,5.159407,20/12/1979,123,Released,7.3,85
786,Almost Famous,"Drama,Music",378,English,21.547446,15/09/2000,122,Released,7.4,797
1677,Ray,"Drama,Music",378,English,21.743321,29/10/2004,152,Released,7.2,467
10537,The Doors,"Drama,Music",378,English,10.794175,01/03/1991,140,Released,6.7,275
239566,Get on Up,"Drama,Music",378,English,13.064264,01/08/2014,139,Released,6.4,158
277216,"Straight Outta,Compton","Drama,Music",378,English,61.76233,13/08/2015,147,Released,7.7,1355
6478,Beyond the Sea,"Drama,Music",378,English,6.138213,17/12/2004,118,Released,6.5,55
3902,I'm Not There.,"Drama,Music",378,English,13.032308,01/10/2007,135,Released,6.6,195
10560,Center Stage,"Drama,Music",378,English,6.961736,12/05/2000,115,Released,6.8,90
175541,Black Nativity,"Drama,Music",378,English,7.180403,27/11/2013,93,Released,5.8,16
16769,Coal Miner's Daughter,"Drama,Music",378,English,3.826685,07/03/1980,125,Released,7.2,67
15765,What's Love Got to Do with It,"Drama,Music",378,English,7.921311,09/06/1993,118,Released,6.9,72
15237,De-Lovely,"Drama,Music",378,English,3.138118,02/07/2004,125,Released,6.3,32
1931,Stomp the Yard,"Drama,Music",378,English,6.92205,16/05/2007,114,Released,6.1,88
86829,Inside Llewyn Davis,"Drama,Music",378,English,36.319205,06/10/2013,105,Released,7.2,834
88036,Sparkle,"Drama,Music",378,English,2.698185,17/08/2012,116,Released,5.8,36
27586,The Runaways,"Drama,Music",378,English,17.611971,19/03/2010,106,Released,6.3,254
1808,Velvet Goldmine,"Drama,Music",378,English,10.932711,23/10/1998,119,Released,6.9,116
24356,Masked and Anonymous,"Drama,Music",378,English,1.71729,08/08/2003,112,Released,5.2,13
16620,La Bamba,"Drama,Music",378,English,6.847099,24/07/1987,108,Released,6.8,116
75861,To Write Love on Her Arms,"Drama,Music",378,English,6.723057,13/03/2015,118,Released,6.8,47
157293,"ABCD: Any Body,Can Dance","Drama,Music",378,Hindi,1.294967,07/02/2013,160,Released,5.6,10
62677,Songcatcher,"Drama,Music",378,English,3.363321,01/03/2001,109,Released,5.6,9
206284,Grace Unplugged,"Drama,Music",378,English,2.160586,04/10/2013,102,Released,6,24
361475,Departure,"Drama,Romance,Family",379,English,0.42583,20/05/2016,109,Released,7.5,12
14582,Passchendaele,"Drama,Romance,War,History",380,English,2.405911,17/10/2008,114,Released,6.3,26
409,The English Patient,"Drama,Romance,War",381,English,29.381878,14/11/1996,162,Released,7,542
22971,Dear John,"Drama,Romance,War",381,English,19.402816,04/02/2010,115,Released,6.6,1262
79777,In the Land of Blood and Honey,"Drama,Romance,War",381,English,4.267466,23/12/2011,127,Released,5.8,45
907,Doctor Zhivago,"Drama,Romance,War",381,English,12.854853,22/12/1965,197,Released,7.4,247
3175,Barry Lyndon,"Drama,Romance,War",381,English,29.543331,18/12/1975,184,Released,7.7,505
17044,The Land Girls,"Drama,Romance,War",381,English,1.278092,25/09/1998,111,Released,7,3
22649,A Farewell to Arms,"Drama,Romance,War",381,English,1.199451,08/12/1932,89,Released,6.2,28
770,Gone with the Wind,"Drama,Romance,War",381,English,48.98255,15/12/1939,238,Released,7.7,970
43306,A Guy Named Joe,"Drama,Romance,War",381,English,0.531444,01/03/1944,120,Released,6,8
3060,The Big Parade,"Drama,Romance,War",381,English,0.785744,05/11/1925,151,Released,7,21
47452,Love and Death on Long Island,"Drama,Romance,Foreign",382,English,0.933891,01/01/1997,93,Released,6.9,11
9839,Beyond Borders,"Drama,Romance,Adventure,War",383,English,6.523472,23/10/2003,127,Released,6.7,110
24420,The Time Traveler's Wife,"Drama,Romance,Fantasy",384,English,37.492928,14/08/2009,107,Released,6.7,798
13497,Drumline,"Drama,Romance,Comedy,Music",385,English,4.748929,13/12/2002,118,Released,6.2,116
4380,Shall We Dance?,"Drama,Romance,Comedy",386,English,14.231899,15/10/2004,107,Released,5.9,297
9454,"Ever After: a,Cinderella Story","Drama,Romance,Comedy",386,English,21.988861,31/07/1998,121,Released,6.8,399
217708,Of Horses and Men,"Drama,Romance,Comedy",386,Icelandic,1.617943,30/08/2013,85,Released,6.9,26
55347,Beginners,"Drama,Romance,Comedy",386,English,11.933449,11/09/2010,105,Released,6.8,347
113947,The Sessions,"Drama,Romance,Comedy",386,English,9.115486,02/05/2012,98,Released,6.6,179
21355,All the Pretty Horses,"Drama,Romance,Western",387,English,7.524671,11/12/2000,117,Released,5.8,60
44853,"The,Claim","Drama,Romance,Western",387,English,2.996284,29/12/2000,120,Released,5.6,17
597,Titanic,"Drama,Romance,Thriller",388,English,100.025899,18/11/1997,194,Released,7.5,7562
216015,Fifty Shades of Grey,"Drama,Romance,Thriller",388,English,98.755657,11/02/2015,125,Released,5.2,3254
5852,Angel Eyes,"Drama,Romance,Thriller",388,English,6.454634,15/05/2001,102,Released,5.6,88
10998,Fatal Attraction,"Drama,Romance,Thriller",388,English,16.742972,11/09/1987,119,Released,6.6,291
796,Cruel Intentions,"Drama,Romance,Thriller",388,English,23.449703,05/03/1999,97,Released,6.6,827
11065,O,"Drama,Romance,Thriller",388,English,4.146752,31/08/2001,95,Released,5.8,75
152742,The Best Offer,"Drama,Romance,Crime,Mystery",389,English,30.058263,01/01/2013,124,Released,7.7,704
2577,Code 46,"Drama,Romance,Science Fiction,Thriller",390,English,8.859657,02/09/2003,92,Released,6.2,116
42188,Never Let Me Go,"Drama,Romance,Science Fiction",391,English,30.983397,15/09/2010,104,Released,6.8,737
29146,Charly,"Drama,Romance,Science Fiction",391,English,0.178689,23/09/1968,103,Released,6.6,28
64682,The Great Gatsby,"Drama,Romance",392,English,61.196071,10/05/2013,143,Released,7.3,3769
453,A Beautiful Mind,"Drama,Romance",392,English,59.248437,11/12/2001,135,Released,7.7,3009
11086,The Majestic,"Drama,Romance",392,English,11.215702,21/12/2001,152,Released,6.6,188
11820,Mona Lisa Smile,"Drama,Romance",392,English,19.718544,19/12/2003,117,Released,6.5,393
12618,Random Hearts,"Drama,Romance",392,English,4.137237,08/10/1999,133,Released,5.3,63
547,The Horse Whisperer,"Drama,Romance",392,English,12.867352,14/05/1998,170,Released,6.7,292
9302,Up Close & Personal,"Drama,Romance",392,English,4.801849,01/03/1996,119,Released,5.9,50
87825,"Trouble with the,Curve","Drama,Romance",392,English,18.587114,21/09/2012,111,Released,6.6,366
42297,Burlesque,"Drama,Romance",392,English,22.863516,23/11/2010,119,Released,6.9,573
802,Lolita,"Drama,Romance",392,English,23.962109,13/06/1962,153,Released,7.3,395
1950,Lucky You,"Drama,Romance",392,English,6.162872,01/05/2007,124,Released,5.4,81
9441,Stepmom,"Drama,Romance",392,English,16.368283,25/12/1998,124,Released,6.9,277
10390,For Love of the Game,"Drama,Romance",392,English,9.622345,17/09/1999,137,Released,6.3,88
96724,Anna Karenina,"Drama,Romance",392,English,26.38704,06/09/2012,130,Released,6.5,639
4148,Revolutionary Road,"Drama,Romance",392,English,20.360549,19/12/2008,119,Released,6.7,796
6639,Love in the Time of Cholera,"Drama,Romance",392,English,5.361699,04/10/2007,139,Released,6.4,81
10641,Autumn in New York,"Drama,Romance",392,English,8.680334,11/08/2000,103,Released,5.7,135
10647,Pay It Forward,"Drama,Romance",392,English,24.313684,12/10/2000,122,Released,7,432
1833,Rent,"Drama,Romance",392,English,10.433667,23/11/2005,135,Released,6.7,155
1921,Sweet November,"Drama,Romance",392,English,19.372805,16/02/2001,119,Released,6.4,278
15556,At First Sight,"Drama,Romance",392,English,5.778724,15/01/1999,128,Released,5.9,48
55787,Water for Elephants,"Drama,Romance",392,English,16.801218,15/03/2011,120,Released,6.7,850
10219,"Snow Falling on,Cedars","Drama,Romance",392,English,2.79483,22/12/1999,127,Released,6.3,32
2288,Closer,"Drama,Romance",392,English,22.636908,01/12/2004,104,Released,6.7,811
6440,The Shipping News,"Drama,Romance",392,English,11.1399,18/12/2001,111,Released,6.4,108
10436,The Age of Innocence,"Drama,Romance",392,English,9.133747,17/09/1993,139,Released,7,169
228205,The Longest Ride,"Drama,Romance",392,English,41.946523,09/04/2015,128,Released,7.3,1064
8055,The Reader,"Drama,Romance",392,English,33.923786,10/12/2008,124,Released,7.2,813
72570,The Vow,"Drama,Romance",392,English,26.780961,05/02/2012,104,Released,7,1293
10333,The Prince of Tides,"Drama,Romance",392,English,3.845231,25/12/1991,132,Released,5.9,56
22947,Up in the Air,"Drama,Romance",392,English,33.704181,05/09/2009,109,Released,6.7,1205
9715,Hope Floats,"Drama,Romance",392,English,7.922716,29/05/1998,114,Released,5.8,81
6023,P.S. I Love You,"Drama,Romance",392,English,29.489274,15/11/2007,126,Released,6.9,977
4347,Atonement,"Drama,Romance",392,English,33.369305,29/08/2007,123,Released,7.4,1049
41233,Step Up 3D,"Drama,Romance",392,English,25.060342,04/08/2010,107,Released,6.6,582
53113,One True Thing,"Drama,Romance",392,English,2.644427,18/09/1998,127,Released,6.2,27
11162,The Merchant of Venice,"Drama,Romance",392,English,12.467267,03/09/2004,138,Released,6.7,144
4348,Pride & Prejudice,"Drama,Romance",392,English,36.58383,16/09/2005,135,Released,7.7,1358
1259,Notes on a Scandal,"Drama,Romance",392,English,12.576381,25/12/2006,92,Released,6.9,235
239571,The Best of Me,"Drama,Romance",392,English,33.93914,16/10/2014,117,Released,7.2,765
77877,The Lucky One,"Drama,Romance",392,English,26.811541,19/04/2012,101,Released,6.8,946
859,Dangerous Liaisons,"Drama,Romance",392,English,14.480628,16/12/1988,119,Released,7,257
11632,Vanity Fair,"Drama,Romance",392,English,6.618149,01/09/2004,141,Released,5.5,73
688,"The Bridges of Madison,County","Drama,Romance",392,English,17.606087,28/05/1995,135,Released,7.3,385
10445,Shadowlands,"Drama,Romance",392,English,5.609755,25/12/1993,131,Released,6.8,61
7548,The Libertine,"Drama,Romance",392,English,7.588597,16/09/2004,114,Released,5.9,128
296096,Me Before You,"Drama,Romance",392,English,53.161905,02/06/2016,110,Released,7.6,2562
226857,Endless Love,"Drama,Romance",392,English,27.256849,12/02/2014,103,Released,6.7,542
314385,By the Sea,"Drama,Romance",392,English,11.267676,12/11/2015,122,Released,5.4,156
14202,The Painted Veil,"Drama,Romance",392,English,20.746932,09/12/2006,125,Released,7.1,312
25643,Love Happens,"Drama,Romance",392,English,13.472365,18/09/2009,109,Released,5.6,180
10068,Nine 1/2 Weeks,"Drama,Romance",392,English,12.313143,14/02/1986,117,Released,5.8,177
